time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
1990-05-11 02:00:00+00:00,17.54,21.15,0.0,0.0,0.0,285.25,2.07,48.0,87290.0
1990-05-11 03:00:00+00:00,17.32,22.0,0.0,0.0,0.0,283.9,1.79,37.0,87310.0
1990-05-11 04:00:00+00:00,17.2,22.0,0.0,0.0,0.0,284.85,1.59,16.0,87320.0
1990-05-11 05:00:00+00:00,16.68,22.75,0.0,0.0,0.0,285.65,1.52,4.0,87350.0
1990-05-11 06:00:00+00:00,16.47,23.7,54.0,142.2,39.0,281.75,1.45,4.0,87390.0
1990-05-11 07:00:00+00:00,17.19,24.75,115.0,12.57,111.0,295.3,1.38,6.0,87480.0
1990-05-11 08:00:00+00:00,20.4,20.1,469.0,575.2,170.0,299.4,1.38,36.0,87530.0
1990-05-11 09:00:00+00:00,22.44,17.6,741.0,895.45,117.0,311.75,2.21,99.0,87550.0
1990-05-11 10:00:00+00:00,23.99,15.95,883.0,861.24,162.0,322.2,2.55,126.0,87580.0
1990-05-11 11:00:00+00:00,25.25,14.5,1010.0,917.11,156.0,326.65,2.62,146.0,87560.0
1990-05-11 12:00:00+00:00,26.54,13.15,1067.0,941.9,151.0,337.1,2.48,163.0,87480.0
1990-05-11 13:00:00+00:00,27.76,12.35,1043.0,924.55,157.0,338.1,2.55,172.0,87410.0
1990-05-11 14:00:00+00:00,28.59,11.5,946.0,877.96,165.0,331.3,2.76,174.0,87320.0
1990-05-11 15:00:00+00:00,29.14,11.15,796.0,824.95,160.0,332.65,3.17,174.0,87270.0
1990-05-11 16:00:00+00:00,29.32,10.7,593.0,714.09,157.0,323.55,3.59,178.0,87200.0
1990-05-11 17:00:00+00:00,28.97,11.05,401.0,722.58,98.0,322.8,4.21,181.0,87160.0
1990-05-11 18:00:00+00:00,28.21,11.4,92.0,52.31,81.0,320.3,4.62,185.0,87180.0
1990-05-11 19:00:00+00:00,27.19,12.25,0.0,0.0,0.0,317.0,4.97,203.0,87200.0
